🕘️更新时间,#genre#
象山综合,http://play-sh13.quklive.com/live/1702360350551252.m3u8?auth_key=2037107484-800189c57a5a44d3b823b60cf84f6756-0-a6f6828a62d5c167cff5e68735fa0d39
绍兴新闻综合,http://125.108.127.198:7778/udp/233.50.201.156:5140
海宁新闻综合,https://p2hs.vzan.com/slowlive/317913155078575177/live.m3u8
海宁新闻综合,https://p2hs.vzan.com/slowlive/317913155078575177/live.m3u8?zbid=293304&tpid=1708007815
数码时代,http://ali-m-l.cztv.com/channels/lantian/channel12/720p.m3u8?zzhed
平湖新闻综合,http://play-sh13.quklive.com/live/1690167908295069.m3u8?auth_key=2027466211-f190eec410c24473825cbe1d8541e545-0-f21db57ae1b534802c1cf7be86cc3aef

☘️北京频道,#genre#
北京卡酷少儿,http://114.243.168.34:8888/rtp/239.3.1.189:8000
北京卡酷少儿,http://27.223.141.249:4000/udp/239.253.254.66:8000
北京卡酷少儿,http://123.235.208.181:4002/udp/239.253.254.66:8000
北京卡酷少儿,http://115.171.216.84:4000/rtp/225.1.8.35:8000
北京卡酷少儿,http://123.235.210.222:4004/udp/239.253.254.66:8000
北京新闻,https://satellitepull.cnr.cn/live/wxbjxwgb/playlist.m3u8

☘️上海频道,#genre#
上海第一财经,https://satellitepull.cnr.cn/live/wx32dycjgb/playlist.m3u8
东方影视,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUXmgja0KUV35m3EM_O16Gde2BhOOVwBX5nWcp--3pw2_IWmxZOH5C2dWl247XqcwyI3vrPz5RddMEGLNsntwyHo8dRlM-KnZdXdRvbr5vF39JPtesD6dxoiQagb3PF8dZGuekzoallBnndRLYe1_5CaBMelexrOZ2-ZfZhZTsoH7hSW8uoTROVBG7GBr9zNP0I8tUsHbfXsMHoihIoIlRJQ.m3u8?u=1756878715
东方财经,https://live.tv.darwinchow.com/channel/dongfangcaijing?livekey=01WTlEv3FA1Fasd8auaYFRGbvnNsvxghLpRJc&userkey=a3b06b2dae5c55c3
东方财经,http://123.235.210.222:4004/udp/239.253.254.94:8000
动漫秀场,https://live.tv.darwinchow.com/channel/dongmanxiuchang?livekey=01WTlEv3FA1Fasd8auaYFRGbvnNsvxghLpRJc&userkey=a3b06b2dae5c55c3
动漫秀场,http://60.176.87.138:8888/rtp/233.50.201.184:5140
动漫秀场,http://27.223.141.249:4000/udp/239.253.254.115:8000
动漫秀场,http://123.235.208.181:4002/udp/239.253.254.115:8000
动漫秀场,http://112.255.80.180:4000/udp/239.253.254.115:8000
哈哈炫动,http://38.75.136.137:98/gslb/dsdqpub/xdkthd.m3u8?auth=testpub
法治天地,https://live.tv.darwinchow.com/channel/fazhitiandi?livekey=01WTlEv3FA1Fasd8auaYFRGbvnNsvxghLpRJc&userkey=a3b06b2dae5c55c3
法治天地,http://123.235.208.181:4002/udp/239.253.254.96:8000
生活时尚,http://60.176.87.138:8888/rtp/233.50.201.187:5140
生活时尚,http://123.235.208.181:4002/udp/239.253.254.99:8000
生活时尚,http://112.255.80.180:4000/udp/239.253.254.99:8000
生活时尚,http://223.10.84.253:8888/rtp/239.1.1.76:8076
生活时尚,http://123.235.210.222:4004/udp/239.253.254.99:8000
第一财经,http://satellitepull.cnr.cn/live/wx32dycjgb/playlist.m3u8
都市剧场,https://satellitepull.cnr.cn/live/wxcqxwgb/playlist.m3u8
都市剧场,http://171.8.169.205:8800/rtp/239.16.20.38:10380
都市剧场,http://112.255.80.180:4000/udp/239.253.254.98:8000
都市剧场,http://27.223.141.249:4000/udp/239.253.254.98:8000
都市剧场,https://live.tv.darwinchow.com/channel/dushijuchang?livekey=01WTlEv3FA1Fasd8auaYFRGbvnNsvxghLpRJc&userkey=a3b06b2dae5c55c3

☘️重庆频道,#genre#

☘️江苏频道,#genre#
优漫卡通,http://180.112.83.147:8001/rtp/239.49.8.119:8000
句容党建,http://jrlive.jrntv.com:80/live/dangjian/playlist.m3u8
宜兴新闻,http://yixing-tv-ori-hls.jstv.com/yixing-tv-ori/yixing_xw.m3u8
滨海新闻综合,http://traffic.jbh.tjbh.com/live/bhtv10/playlist.m3u8
睢宁综合,https://live-auth.51kandianshi.com/szgd/csztv4k_hd.m3u8
苏州文化生活,https://live-auth.51kandianshi.com/szgd/csztv3.m3u8
苏州新闻综合,https://live-auth.51kandianshi.com/szgd/csztv1.m3u8
苏州生活资讯,https://live-auth.51kandianshi.com/szgd/csztv5.m3u8
苏州社会经济,https://live-auth.51kandianshi.com/szgd/csztv2.m3u8
镇江新闻综合,http://zjtv-wshls.homecdn.com/live/2aa50.m3u8?wsSession=a263bdc5a26cd01b57a80359-170493712215358&wsIPSercert=f56bd6194d219a5172dbed60eca6e9b0
镇江新闻综合,http://zjtv-wshls.homecdn.com/live/2aa50.m3u8?wsSession=a263bdc5a26cd01b57a80359-170493712215358
镇江新闻综合,http://cm-wshls.homecdn.com/live/2aa50.m3u8

☘️辽宁频道,#genre#

☘️湖南频道,#genre#
金鹰纪实,http://124.64.216.75:8686/rtp/239.3.1.58:8156
金鹰纪实,http://115.171.216.84:4000/rtp/225.1.8.31:8156
金鹰纪实,http://111.193.239.94:8888/rtp/239.3.1.58:8156
金鹰纪实,http://114.243.168.34:8888/rtp/239.3.1.58:8156
金鹰纪实,http://221.222.79.96:9999/rtp/239.3.1.58:8156

☘️湖北频道,#genre#
湖北综合,http://38.75.136.137:98/gslb/dsdqpub/hbzh.m3u8?auth=testpub
湖北综合,http://nn.7x9d.cn/mk.php?ip=223.76.131.67:8014&id=custom8
湖北经视,http://38.75.136.137:98/gslb/dsdqpub/hbjs.m3u8?auth=testpub
湖北经视,http://nn.7x9d.cn/mk.php?ip=223.76.131.67:8014&id=custom2
湖北生活,http://38.75.136.137:98/gslb/dsdqpub/hbty.m3u8?auth=testpub
湖北生活,http://nn.7x9d.cn/mk.php?ip=223.76.131.67:8014&id=custom6
湖北教育,http://38.75.136.137:98/gslb/dsdqpub/hbjy.m3u8?auth=testpub
湖北教育,http://nn.7x9d.cn/mk.php?ip=223.76.131.67:8014&id=custom4
湖北影视,http://38.75.136.137:98/gslb/dsdqpub/hbys.m3u8?auth=testpub
湖北影视,http://nn.7x9d.cn/mk.php?ip=223.76.131.67:8014&id=custom7
湖北垄上,http://38.75.136.137:98/gslb/dsdqpub/hbls.m3u8?auth=testpub
湖北垄上,http://nn.7x9d.cn/mk.php?ip=223.76.131.67:8014&id=custom5
武汉文体,http://www.hiliu.myds.me:18088/rtp/239.69.1.147:10518

☘️广西频道,#genre#
南宁公共,http://hls.nntv.cn/nnlive/GGPD_24.m3u8
南宁公共,https://hls.nntv.cn/nnlive/GGPD_24.m3u8
南宁新闻综合,rtmp://tv.qntv.net/channellive/ch1?zguizd
南宁新闻综合,rtmp://hls.nntv.cn/nnlive/XWZH_24
南宁新闻综合,http://hls.nntv.cn/nnlive/XWZH_24.m3u8
广西新闻,http://38.75.136.137:98/gslb/dsdqpub/gxxw.m3u8?auth=testpub
广西国际,http://38.75.136.137:98/gslb/dsdqpub/gxgj.m3u8?auth=testpub
南宁影视娱乐,http://hls.nntv.cn/nnlive/YSYL_244.m3u8

☘️天津频道,#genre#
天津都市,http://38.75.136.137:98/gslb/dsdqpub/tjtv4.m3u8?auth=testpub
天津新闻,http://38.75.136.137:98/gslb/dsdqpub/tjtv1.m3u8?auth=testpub
天津文艺,http://38.75.136.137:98/gslb/dsdqpub/tjtv2.m3u8?auth=testpub

☘️四川频道,#genre#
乐至综合,http://175.155.106.72:89/live1/live1.m3u8
乐至综合,http://175.155.106.72:89/live1/live1.m3u8?zsicd;http://rmlive.lzxrmtzx.com/live1/live1.m3u8?zsicd
乐至综合,http://175.155.106.72:89/live1/live1.m3u8?zsicd
井研综合,http://tvfile.jyrmt.cn/nmip-media/channellive/channel104452/playlist.m3u8
广元公共,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel101257/playlist.m3u8
广元综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel100999/playlist.m3u8
沐川综合,rtmp://tv.mcrm.org.cn:1935/channellive/tv01
石棉综合,rtmp://tv.yunxya.com:1937/channellive/shimian
金川新闻综合,rtmp://139.203.180.9/live/zhxw
金川新闻综合,rtmp://live.jinchuanrmt.com/live/zhxw
长宁综合,rtmp://cnpull.sccnfb.com/live/123456
青川综合,http://qcfile.qcrmt.com/nmip-media/channellive/channel100933/playlist.m3u8

☘️陕西频道,#genre#

☘️福建频道,#genre#
福建新闻,http://satellitepull.cnr.cn/live/wx32fjxwgb/playlist.m3u8
福建经济,http://satellitepull.cnr.cn/live/wx32fjdnjjgb/playlist.m3u8

☘️海南频道,#genre#
海南新闻,http://nn.7x9d.cn/地方台8563/海南.php?id=xwpd
海南自贸,http://nn.7x9d.cn/地方台8563/海南.php?id=jjpd
海南文旅,http://nn.7x9d.cn/地方台8563/海南.php?id=wlpd
海南少儿,http://nn.7x9d.cn/地方台8563/海南.php?id=sepd
海南公共,http://nn.7x9d.cn/地方台8563/海南.php?id=ggpd

☘️河南频道,#genre#
梨园,https://dxtx.hntv.tv/live/lypd.m3u8?txSecret=10c771842a0be59e8b575d765173ec96&txTime=7B923E0A&wsSecret=41543190cdf375f1c73207222bb96542&wsTime=1769313549
梨园,http://123.235.208.181:4002/udp/239.253.254.139:8000
梨园,http://123.235.210.222:4004/udp/239.253.254.139:8000
河南都市,http://1.94.31.214/php/hntv.php?id=hnds

☘️河北频道,#genre#

☘️贵州频道,#genre#

☘️甘肃频道,#genre#
甘肃经济,https://satellitepull.cnr.cn/live/wxgshhzs/playlist.m3u8
甘肃都市,https://satellitepull.cnr.cn/live/wxgsdstb/playlist.m3u8
嘉峪关综合,http://play.kankanlive.com/live/1720583434627241.m3u8
永昌综合,http://play.kankanlive.com/live/1720408280309109.m3u8
白银综合,http://play.kankanlive.com/live/1720408089419110.m3u8
白银综合,https://play.kankanlive.com/live/1720408089419110.m3u8
秦安综合,https://play.kankanlive.com/live/1680577080200944.m3u8
秦安综合,https://play.kankanlive.com/live/1659926941626981.m3u8
西峰综合,https://play.kankanlive.com/live/1683944827526991.m3u8

☘️新疆频道,#genre#
哈密二套,https://tvpull.hmgbtv.com/hmtv/channel108259412c6a6711/playlist.m3u8
哈密三套,https://tvpull.hmgbtv.com/hmtv/channelfb0e5c505477aa44/playlist.m3u8
伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8?zxinjd
伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8
伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8
伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8?zxinjd
伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8?zxinjd
伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8
巴音郭楞州,rtmp://tv.loulannews.cn/channellive/ch1

☘️山东频道,#genre#
山东教育,https://test1.live.sdetv.com.cn/live/dianshizhibo/playlist.m3u8
山东农科,http://123.235.208.181:4002/udp/239.253.254.24:8000
山东齐鲁,http://123.235.210.222:4004/udp/239.253.254.114:8000
山东体育,http://123.235.210.222:4004/udp/239.253.254.22:8000
山东体育,http://123.235.208.181:4002/udp/239.253.254.22:8000
山东文旅,http://123.235.208.181:4002/udp/239.253.254.160:8000
山东文旅,http://123.235.210.222:4004/udp/239.253.254.160:8000
山东综艺,http://123.235.208.181:4002/udp/239.253.254.159:8000
山东综艺,http://123.235.210.222:4004/udp/239.253.254.159:8000

☘️山西频道,#genre#
太谷新闻综合,https://p2.vzan.com/slowlive/596867413819827251/live.m3u8?zbid=1725814272&amp;tpid=1516989100&amp;type=0
武乡新闻综合,http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8?zshanxd
黎城综合,http://111.53.96.67:8081/live/1/index.m3u8
黎城综合,http://111.53.96.67:8081/live/1/index.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]

☘️安徽频道,#genre#
祁门综合,rtmp://tv.qmxrmt.com/chan/ch1
祁门综合,rtmp://tv.qmxrmt.com/chan/ch1?zanhd

☘️宁夏频道,#genre#

☘️吉林频道,#genre#
延边卫视,https://srs.iyb983.cn/video/CYS/index.m3u8
延边卫视,https://srs.iyb983.cn:443/video/CYS/index.m3u8
延边卫视,http://satellitepull.cnr.cn/live/wxybws/playlist.m3u8
吉林乡村,https://satellitepull.cnr.cn/live/wxjlxcgb/playlist.m3u8

☘️内蒙古频道,#genre#

☘️云南频道,#genre#
易门综合,https://zb-live.ynurl.com/yimen/3b75a2f9-7941-46b7-992d-a9796fbca5fe.m3u8
通海电视台,https://zb-live.ynurl.com/tonghai/3bfe3a9e-48e6-4c1e-8770-1df66447cc6c.m3u8
云南都市,http://yp.qqqtv.top/1/api.php?id=%E4%BA%91%E5%8D%97%E9%83%BD%E5%B8%82&auth=666858
云南都市,https://hwapi.yntv.net/62hdvf/rjwt14.m3u8
云南娱乐,http://yp.qqqtv.top/1/api.php?id=%E4%BA%91%E5%8D%97%E5%A8%B1%E4%B9%90&auth=666858
云南娱乐,https://hwapi.yntv.net/62hdvf/q9vs1b.m3u8

☘️青海频道,#genre#

☘️黑龙江频道,#genre#
鹤岗新闻综合,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8
七台河新闻综合,http://live.qthnews.org.cn:1935/live/live1/800k/tzwj_video.m3u8
双鸭山综合,http://live.qthnews.org.cn:1935/live/live2/800k/tzwj_video.m3u8
七台河民生社教,http://yp.qqqtv.top/1/api.php?id=%E4%B8%83%E5%8F%B0%E6%B2%B3%E6%B0%91%E7%94%9F%E7%A4%BE%E6%95%99&auth=666858

🌊港·澳·台,#genre#
翡翠台,http://pull-vivek.speedws.com/live/aaajade.flv
凤凰中文,http://rihou.cc:555/tv/[Pd]凤凰中文
凤凰中文,http://rihou.cc:555/tv/[SX]凤凰中文
凤凰中文,http://pull-vivek.speedws.com/live/aaafhzw.flv
凤凰资讯,http://rihou.cc:555/tv/[Pd]凤凰资讯
凤凰资讯,http://rihou.cc:555/tv/[SX]凤凰资讯
凤凰资讯,http://pull-vivek.speedws.com/live/aaafhzx.flv
凤凰资讯,http://61.221.215.25:8800/hls/47/index.m3u8
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8

🎬电影频道,#genre#
CHC家庭影院,http://38.75.136.137:98/gslb/dsdqpub/chcjt.m3u8?auth=testpub
CHC家庭影院,https://live.tv.darwinchow.com/channel/chcjiatingyingyuan?livekey=01WTlEv3FA1Fasd8auaYFRGbvnNsvxghLpRJc&userkey=a3b06b2dae5c55c3
CHC家庭影院,http://27.18.50.220:8888/rtp/239.69.1.243:11100
CHC家庭影院,http://221.232.40.13:8888/rtp/239.69.1.243:11100
CHC家庭影院,http://144.0.57.58:7002/rtp/239.21.2.126:5002
CHC动作电影,https://live.tv.darwinchow.com/channel/chcdongzuodianying?livekey=01WTlEv3FA1Fasd8auaYFRGbvnNsvxghLpRJc&userkey=a3b06b2dae5c55c3
CHC动作电影,http://38.75.136.137:98/gslb/dsdqpub/chcdz.m3u8?auth=testpub
CHC动作电影,http://221.232.40.13:8888/rtp/239.69.1.242:11094
CHC动作电影,http://112.255.80.180:4000/udp/239.253.254.153:8000
CHC动作电影,http://123.235.210.222:4004/udp/239.253.254.153:8000
CHC高清电影,http://123.235.208.181:4002/udp/239.253.254.154:8000
淘剧场,http://114.243.168.34:8888/rtp/239.3.1.95:8001
淘剧场,http://111.193.239.94:8888/rtp/239.3.1.95:8001
淘娱乐,http://111.193.239.94:8888/rtp/239.3.1.100:8001
淘娱乐,http://111.196.131.115:8686/rtp/239.3.1.100:8001
淘电影,http://221.222.79.96:9999/rtp/239.3.1.250:8001
淘电影,http://124.64.216.75:8686/rtp/239.3.1.250:8001
淘电影,http://123.117.161.44:8118/rtp/239.3.1.250:8001
淘电影,http://111.193.239.94:8888/rtp/239.3.1.250:8001
淘电影,http://111.196.131.115:8686/rtp/239.3.1.250:8001
天映经典,http://pull-vivek.speedws.com/live/aaatyjd.flv
天映经典,http://iptv.4666888.xyz/iptv2A.php?id=39

🎥咪咕直播,#genre#

🏀体育频道,#genre#
五星体育,https://gdcucc.v1.mk/gdcucc/wxty.m3u8
天津体育,http://38.75.136.137:98/gslb/dsdqpub/tjtv5.m3u8?auth=testpub
睛彩篮球,http://114.243.168.34:8888/rtp/239.3.1.126:8001
睛彩篮球,http://60.176.87.138:8888/rtp/233.50.202.27:5140
睛彩篮球,http://221.222.79.96:9999/rtp/239.3.1.126:8001
睛彩篮球,http://111.196.131.115:8686/rtp/239.3.1.126:8001
睛彩篮球,http://114.245.56.180:8688/rtp/239.3.1.126:8001
睛彩广场舞,http://124.64.216.75:8686/rtp/239.3.1.128:8001
睛彩广场舞,http://221.222.79.96:9999/rtp/239.3.1.128:8001
睛彩广场舞,http://114.243.168.34:8888/rtp/239.3.1.128:8001
睛彩广场舞,http://180.115.140.199:4022/rtp/239.49.8.64:8000
睛彩广场舞,http://111.193.239.94:8888/rtp/239.3.1.128:8001
天元围棋,http://38.75.136.137:98/gslb/dsdqpub/gztywq.m3u8?auth=testpub
快乐垂钓,http://114.243.110.77:8888/rtp/239.3.1.164:8001
快乐垂钓,http://221.222.79.96:9999/rtp/239.3.1.164:8001
快乐垂钓,http://114.243.168.34:8888/rtp/239.3.1.164:8001
快乐垂钓,http://223.10.84.253:8888/rtp/239.1.1.86:8086
快乐垂钓,http://115.171.216.84:4000/rtp/225.1.8.71:8002

🪁动画频道,#genre#
新动漫,https://live.tv.darwinchow.com/channel/xindongman?livekey=01WTlEv3FA1Fasd8auaYFRGbvnNsvxghLpRJc&userkey=a3b06b2dae5c55c3
金鹰卡通,http://171.8.169.205:8800/rtp/239.16.20.104:11040
金鹰卡通,http://180.115.140.199:4022/rtp/239.49.8.33:8000
金鹰卡通,http://112.255.80.180:4000/udp/239.253.254.117:8000
金鹰卡通,http://123.235.210.222:4004/udp/239.253.254.117:8000
金鹰卡通,http://27.223.141.249:4000/udp/239.253.254.117:8000
24H国漫热播,https://lunbo.freetv.top/yy/1353937086
漫画解说,https://lunbo.freetv.top/yy/1382735568

🎮游戏频道,#genre#
游戏风云,http://123.235.208.181:4002/udp/239.253.254.95:8000
游戏风云,http://60.176.87.138:8888/rtp/233.50.201.183:5140
游戏风云,http://223.10.84.253:8888/rtp/239.1.1.83:8083
游戏风云,http://27.223.141.249:4000/udp/239.253.254.95:8000
游戏风云,http://60.176.87.138:8888/rtp/233.50.200.14:5140

🎵音乐频道,#genre#
音乐现场,http://satellitepull.cnr.cn/live/wx32nmgyygb/playlist.m3u8
音乐现场,https://satellitepull.cnr.cn/live/wx32nmgyygb/playlist.m3u8

🏛经典剧场,#genre#
仙剑奇侠传,https://lunbo.freetv.top/yy/1382749903
三国演义,https://lunbo.freetv.top/yy/1354930932
水浒传,https://lunbo.freetv.top/yy/1353215589
新白娘子传奇,https://lunbo.freetv.top/yy/1354490667
济公游记,https://lunbo.freetv.top/yy/1355265814
